32275,Spiritwalker Gauntlets,Gloves
76758,Spiritwalker's Faceguard,Helm
77038,Spiritwalker's Gloves,Gloves
77041,Spiritwalker's Grips,Gloves
76757,Spiritwalker's Handwraps,Gloves
77037,Spiritwalker's Headpiece,Helm
77042,Spiritwalker's Helmet,Helm
77036,Spiritwalker's Kilt,Pants
77043,Spiritwalker's Legguards,Pants
76759,Spiritwalker's Legwraps,Pants
76760,Spiritwalker's Mantle,Shoulders
77035,Spiritwalker's Shoulderwraps,Shoulders
77044,Spiritwalker's Spaulders,Shoulders
28729,Spiteblade,Weapon
49800,Spiteful Signet,Ring
39191,Splint-Bound Leggings,Pants
71209,Splintered Brimstone Seal,Ring
49835,Splintered Door of the Citadel,OffHand
49833,Splintered Icecrown Parapet,Weapon
77177,Splinterfoot Sandals,Boots
51784,Splintershard,Weapon
40264,Split Greathammer,Weapon
53488,Split Shape Belt,Belt
77269,Sporebeard Gauntlets,Gloves
90724,Spriggin's Sproggin' Leggin',Pants
50233,Spurned Val'kyr Shoulderguards,Shoulders
94967,Spurs of the Storm Cavalry,Boots
30620,Spyglass of the Hidden Fleet,Trinket
90018,Squallshaper's Hat,Helm
64880,Staff of Ammunae,Weapon
33490,Staff of Dark Mending,Weapon
30313,Staff of Disintegration,Weapon
18842,Staff of Dominance,Weapon
37360,Staff of Draconic Combat,Weapon
45457,Staff of Endless Winter,Weapon
45212,Staff of Feral Furies,Weapon
32344,Staff of Immaculate Recovery,Weapon
28633,Staff of Infinite Mysteries,Weapon
873,Staff of Jordan,Weapon
31334,Staff of Natural Fury,Weapon
33465,Staff of Primal Fury,Weapon
20581,Staff of Rampant Growth,Weapon
40455,Staff of Restraint,Weapon
64489,Staff of Sorcerer-Thane Thaurissan,Weapon
90031,Staff of the Faithful,Weapon
34898,Staff of the Forest Lord,Weapon
39255,Staff of the Plague Beast,Weapon
39422,Staff of the Plaguehound,Weapon
21128,Staff of the Qiraji Prophets,Weapon
21452,Staff of the Ruins,Weapon
19356,Staff of the Shadow Flame,Weapon
41342,Staff of the Shadow Flame (Purple Enchant),Weapon
37883,Staff of Trickery,Weapon
29098,Stag-Helm of Malorne,Helm
37193,Staggering Legplates,Pants
61937,Stained Shadowcraft Cap,Helm
62026,Stained Shadowcraft Pants,Pants
42952,Stained Shadowcraft Spaulders,Shoulders
48689,Stained Shadowcraft Tunic,Chest
28765,Stainless Cloak of the Pure Hearted,Cloak
72863,Stalk of Corruption,Weapon
40205,Stalk-Skin Belt,Belt
86341,Stalker's Cord of Eternal Autumn,Belt
28454,Stalker's War Bands,Bracers
34198,Stanchion of Primal Instinct,Weapon
63492,Star Chaser Belt,Belt
63502,Star Chaser Legguards,Pants
45616,Star-Beaded Clutch,Belt
29977,Star-Soul Breeches,Pants
86134,Star-Stealer Waistguard,Belt
29951,Star-Strider Boots,Boots
77202,Starcatcher Compass,Trinket
86135,Starcrusher Gauntlets,Gloves
46041,Starfall Girdle,Belt
33559,Starfire Waistband,Belt
46050,Starlight Treads,Boots
105794,Starry Spaulders of Durability,Shoulders
45620,Starshard Edge,Weapon
86140,Starshatter,Weapon
45614,Starshine Circle,Ring
46323,Starshine Signet,Ring
34168,Starstalker Legguards,Pants
95004,Starwalker Sandals,Boots
45619,Starwatcher's Binding,Belt
45976,Static Charge Handwraps,Gloves
93254,Static-Caster's Medallion,Trinket
97204,Static-Collecting Cloak,Cloak
94725,Static-Shot Shoulderguards,Shoulders
93277,Statue Summoner's Treads,Boots
71713,Stave Icecrown Raid D02 Green,Weapon
68996,Stay of Execution,Trinket
92782,Steadfast Footman's Medallion,Trinket
94507,Steadfast Talisman of the Shado-Pan Assault,Trinket
33529,Steadying Bracers,Bracers
90434,Steaming Seal of Flame,Ring
45118,Steamworker's Goggles,Helm
46958,Steel Bladebreaker,Weapon
45225,Steelbreaker's Embrace,Chest
23533,Steelgrip Gauntlets,Gloves
86075,Steelskin, Qiang's Impervious Shield,OffHand
28671,Steelspine Faceguard,Helm
34428,Steely Naaru Sliver,Trinket
90111,Steps of the Light,Boots
88866,Steps of the War Serpent,Boots
105803,Stickney's Grey-Shade Hood,Helm
50449,Stiffened Corpse Shoulderpads,Shoulders
77246,Stillheart Warboots,Boots
30873,Stillwater Boots,Boots
21466,Stinger of Ayamiss,Weapon
14552,Stockade Pauldrons,Shoulders
94525,Stolen Relic of Zuldazar,Trinket
90441,Stompdodger Boots,Boots
90447,Stompers of Vigorous Stomping,Boots
90430,Stomphowl Pendant,Neck
28600,Stonebough Jerkin,Chest
85977,Stonebound Cinch,Belt
89766,Stonefang Chestguard,Chest
85926,Stoneflesh Leggings,Pants
94782,Stonegaze Hood,Helm
45700,Stoneguard,Weapon
71212,Stoneheart Choker,Neck
70935,Stoneheart Necklace,Neck
85923,Stonemaw Armguards,Bracers
45315,Stonerender,Weapon
17007,Stonerender Gauntlets,Gloves
47896,Stoneskin Chestplate,Chest
89345,Stonetoe Spaulders,Shoulders
103777,Stonetoe's Tormented Treads,Boots
95110,Stoneward Handguards,Gloves
23534,Storm Helm,Helm
32086,Storm Master's Helmet,Helm
59469,Storm Rider's Boots,Boots
88877,Storm-Sing Sandals,Boots
62433,Stormbolt Gloves,Gloves
85840,Stormbreaker Chestguard,Chest
51583,Stormbringer Gloves,Gloves
29155,Stormcaller,Weapon
21372,Stormcaller's Diadem,Helm
21373,Stormcaller's Footguards,Boots
21374,Stormcaller's Hauberk,Chest
21375,Stormcaller's Leggings,Pants
21376,Stormcaller's Pauldrons,Shoulders
45458,Stormedge,Weapon
51800,Stormfury, Black Blade of the Betrayer,Weapon
28442,Stormherald,Weapon
94586,Stormherald, Reborn,Weapon
56538,Stormleather Sash,Belt
47148,Stormpike Cleaver,Weapon
17904,Stormpike Insignia Rank 6,Trinket
49327,Stormrage Antlers,Helm
16903,Stormrage Belt,Belt
16898,Stormrage Boots,Boots
16904,Stormrage Bracers,Bracers
16897,Stormrage Chestguard,Chest
16900,Stormrage Cover,Helm
49471,Stormrage Coverlet,Helm
49472,Stormrage Crown,Helm
16899,Stormrage Handguards,Gloves
49328,Stormrage Helm,Helm
49326,Stormrage Hood,Helm
16901,Stormrage Legguards,Pants
16902,Stormrage Pauldrons,Shoulders
32497,Stormrage Signet Ring,Ring
23053,Stormrage's Talisman of Seething,Neck
60282,Stormrider's Cover,Helm
60285,Stormrider's Gloves,Gloves
60290,Stormrider's Grips,Gloves
60280,Stormrider's Handwraps,Gloves
60286,Stormrider's Headpiece,Helm
60277,Stormrider's Helm,Helm
60283,Stormrider's Leggings,Pants
60288,Stormrider's Legguards,Pants
60278,Stormrider's Legwraps,Pants
60279,Stormrider's Mantle,Shoulders
60284,Stormrider's Shoulderwraps,Shoulders
60289,Stormrider's Spaulders,Shoulders
45233,Stormrune Edge,Weapon
93063,Stormshaper Belt,Belt
93064,Stormshaper Bracers,Bracers
93059,Stormshaper Gauntlets,Gloves
93058,Stormshaper Greaves,Boots
93060,Stormshaper Helm,Helm
93061,Stormshaper Legguards,Pants
93062,Stormshaper Spaulders,Shoulders
93057,Stormshaper Vest,Chest
30541,Stormsong Kilt,Pants
45304,Stormtempered Girdle,Belt
45332,Stormtip,Weapon
86182,Stormwake Mistcloak,Cloak
68127,Stormwake, the Tempest's Reach,Weapon
33536,Stormwrap,Belt
20639,Strangely Glyphed Legplates,Pants
94998,Strap of Murderous Strikes,Belt
88747,Streetfighter's Iron Knuckles,Gloves
45106,Strength of the Automaton,Ring
46040,Strength of the Heavens,Neck
47183,Strength of the Nerub,Cloak
44099,Strengthened Stockade Pauldrons,Shoulders
95142,Striker's Battletags,Neck
21366,Striker's Diadem,Helm
21365,Striker's Footguards,Boots
21370,Striker's Hauberk,Chest
21368,Striker's Leggings,Pants
17069,Striker's Mark,Weapon
21367,Striker's Pauldrons,Shoulders
50314,Strip of Remorse,Belt
40074,Strong-Handed Ring,Ring
12639,Stronghold Gauntlets,Gloves
33586,Studious Wraps,Gloves
86323,Stuff of Nightmares,Trinket
62465,Stump of Time,Trinket
47255,Stygian Bladebreaker,Weapon
23238,Stygian Buckler,OffHand
19431,Styleen's Impeding Scarab,Trinket
45973,Stylish Power Cape,Cloak
86081,Subetai's Pillaging Leggings,Pants
98143,Subservient Greatboots,Boots
94974,Suen-Wo, Spire of the Falling Sun,Weapon
47525,Sufferance,Weapon
47322,Suffering's End,Weapon
94741,Sul'lithuz Sandmail,Chest
54592,Sul'lithuz Scale Bracers,Bracers
9372,Sul'thraze the Lasher,Weapon
39256,Sulfur Stave,Weapon
17182,Sulfuras, Hand of Ragnaros,Weapon
70723,Sulfuras, the Extinguished Hand,Weapon
17193,Sulfuron Hammer,Weapon
53501,Sulfuron's Favor,Ring
39273,Sullen Cloth Boots,Boots
62448,Sun King's Girdle,Belt
34375,Sun-Drenched Scale Chestguard,Chest
34376,Sun-Drenched Scale Gloves,Gloves
30893,Sun-Touched Chain Leggings,Pants
34379,Sunblessed Breastplate,Chest
34380,Sunblessed Gauntlets,Gloves
50423,Sundial of Eternal Dusk,OffHand
40682,Sundial of the Exiled,Trinket
34366,Sunfire Handwraps,Gloves
34336,Sunflare,Weapon
47574,Sunforged Bracers,Bracers
47593,Sunforged Breastplate,Chest
28772,Sunfury Bow of the Phoenix,Weapon
45618,Sunglimmer Cloak,Cloak
46321,Sunglimmer Drape,Cloak
34212,Sunglow Vest,Chest
34940,Sunguard Legplates,Pants
29991,Sunhawk Leggings,Pants
34809,Sunrage Treads,Boots
47878,Sunreaver Assassin's Gloves,Gloves
47876,Sunreaver Champion's Faceplate,Helm
47877,Sunreaver Defender's Pauldrons,Shoulders
47874,Sunreaver Disciple's Blade,Weapon
47873,Sunreaver Magus' Sandals,Boots
47875,Sunreaver Ranger's Helm,Helm
29989,Sunshower Light Cloak,Cloak
88742,Sunspeaker's Flared Gloves,Gloves
34807,Sunstrider Warboots,Boots
48730,Sunstrider's Gauntlets,Gloves
47773,Sunstrider's Gauntlets of Conquest,Gloves
47763,Sunstrider's Gauntlets of Triumph,Gloves
48731,Sunstrider's Hood ,Helm
47774,Sunstrider's Hood of Conquest,Helm
47764,Sunstrider's Hood of Triumph,Helm
48732,Sunstrider's Leggings ,Pants
47775,Sunstrider's Leggings of Conquest,Pants
47765,Sunstrider's Leggings of Triumph,Pants
48734,Sunstrider's Shoulderpads ,Shoulders
47777,Sunstrider's Shoulderpads of Conquest,Shoulders
47767,Sunstrider's Shoulderpads of Triumph,Shoulders
47908,Sunwalker Legguards,Pants
34675,Sunward Crest,OffHand
86324,Sunwrought Mail Hauberk,Chest
37254,Super Simian Sphere,Trinket
93867,Superior Stormshroud Shoulders,Shoulders
93862,Supple Shadowcraft Spaulders,Shoulders
93863,Supple Shadowcraft Tunic,Chest
72850,Surestride Boots,Boots
32474,Surestrike Goggles v2.0,Helm
34356,Surestrike Goggles v3.0,Helm
40474,Surge Needle Ring,Ring
50227,Surgeon's Needle,Weapon
40273,Surplus Limb,OffHand
53121,Surrogate Belt,Belt
50299,Suspiciously Soft Gloves,Gloves
90575,Sutiru's Brazen Bulwark,OffHand
39722,Swarm Bindings,Bracers
89091,Swarmkeeper's Leggings,Pants
93092,Swashbuckling Belt,Belt
93093,Swashbuckling Bracers,Bracers
93088,Swashbuckling Gauntlets,Gloves
93087,Swashbuckling Greaves,Boots
93089,Swashbuckling Helm,Helm
93090,Swashbuckling Legguards,Pants
93091,Swashbuckling Spaulders,Shoulders
93086,Swashbuckling Vest,Chest
51807,Sweet Perfume Broach,Neck
34949,Swift Blade of Uncertainty,OffHand
42991,Swift Hand of Justice,Trinket
103842,Swift Serpent Signet,Ring
32585,Swiftheal Mantle,Shoulders
32584,Swiftheal Wraps,Bracers
32943,Swiftsteel Bludgeon,Weapon
32568,Swiftsteel Bracers,Bracers
32570,Swiftsteel Shoulders,Shoulders
32580,Swiftstrike Bracers,Bracers
32581,Swiftstrike Shoulders,Shoulders
34185,Sword Breaker's Bulwark,OffHand
89830,Sword Dancer's Leggings,Pants
95083,Swordhook Slingbelt,Belt
47546,Sylvanas' Cunning,Cloak
59332,Symbiotic Worm,Trinket
47562,Symbol of Redemption,Neck
47053,Symbol of Transgression,OffHand
40289,Sympathetic Amice,Shoulders
94943,Synapse-String Handguards,Gloves
32262,Syphon of the Nathrezim,Weapon
69594,T'wansi's Handwraps,Gloves
90121,Tabi of the Silent Assassin,Boots
51563,Taiga Bindings,Bracers
39261,Tainted Girdle of Mending,Belt
51797,Tainted Twig of Nordrassil,Weapon
50075,Taldaram's Plated Fists,Gloves
51023,Taldaram's Soft Slippers,Boots
50812,Taldron's Long Neglected Boots,Boots
51002,Taldron's Short-Sighted Helm,Helm
94766,Talisman of Angry Spirits,Neck
22678,Talisman of Ascendance,Trinket
94522,Talisman of Bloodlust,Trinket
18820,Talisman of Ephemeral Power,Trinket
47276,Talisman of Heedless Sins,OffHand
29271,Talisman of Kalecgos,OffHand
94746,Talisman of Living Poison,Neck
28603,Talisman of Nightbane,OffHand
48724,Talisman of Resurgence,Trinket
25829,Talisman of the Alliance,Trinket
29347,Talisman of the Breaker,Neck
24551,Talisman of the Horde,Trinket
29923,Talisman of the Sun King,OffHand
47726,Talisman of Volatile Power,Trinket
97685,Tallgrass Guerilla's Belt,Belt
97643,Tallgrass Guerilla's Boots,Boots
97659,Tallgrass Guerilla's Cap,Helm
97651,Tallgrass Guerilla's Gloves,Gloves
97678,Tallgrass Guerilla's Mantle,Shoulders
97667,Tallgrass Guerilla's Pants,Pants
97636,Tallgrass Guerilla's Tunic,Chest
30448,Talon of Al'ar,Trinket
30082,Talon of Azshara,Weapon
21471,Talon of Furious Concentration,OffHand
32944,Talon of the Phoenix,Weapon
30723,Talon of the Tempest,Weapon
94709,Talonblade of Akil'amon,Weapon
69553,Talonguard Band,Ring
94810,Talonrender Chestplate,Chest
56004,Talons of the Storm Crow,Weapon
34910,Tameless Breeches,Pants
48663,Tankard O' Terror,Weapon
32473,Tankatronic Goggles,Helm
88862,Tankiss Warstompers,Boots
49842,Tapestry of the Frozen Throne,Cloak
103735,Tar-Coated Gauntlets,Gloves
2915,Taran Icebreaker,Weapon
95095,Targetblinder Spaulders,Shoulders
49465,Tarnished Gutgore Ripper,Weapon
62024,Tarnished Leggings of Destruction,Pants
61935,Tarnished Raging Berserker's Helm,Helm
34242,Tattered Cape of Antonidas,Cloak
62029,Tattered Dreadmist Leggings,Pants
42985,Tattered Dreadmist Mantle,Shoulders
61958,Tattered Dreadmist Mask,Helm
49849,Tattered Glacial-Woven Hood,Helm
19396,Taut Dragonhide Belt,Belt
19390,Taut Dragonhide Gloves,Gloves
19389,Taut Dragonhide Shoulderpads,Shoulders
43573,Tears of Bitter Anguish,Trinket
29274,Tears of Heaven,OffHand
47215,Tears of the Vanquished,Trinket
53500,Tectonic Plate,Chest
1728,Teebu's Blazing Longsword,Weapon
28822,Teeth of Gruul,Neck
51803,Tel'thas, Dagger of the Blood King,Weapon
45076,Teldrassil Protector,Weapon
30017,Telonicus' Pendant of Mayhem,Neck
45989,Tempered Mercury Greaves,Boots
41387,Tempered Titansteel Helm,Helm
41392,Tempered Titansteel Treads,Boots
49501,Tempered Vis'kag the Bloodletter,Weapon
63495,Tempest Keeper Belt,Belt
63504,Tempest Keeper Leggings,Pants
30910,Tempest of Chaos,Weapon
30066,Tempest-Strider Boots,Boots
72821,Temporal Pauldrons,Shoulders
89339,Tenderheart Shoulders,Shoulders
94707,Teng's Reach,Weapon
77179,Tentacular Belt,Belt
28658,Terestian's Stranglestaff,Weapon
21694,Ternary Mantle,Shoulders
32540,Terokk's Might,Cloak
29355,Terokk's Shadowstaff,Weapon
32541,Terokk's Wisdom,Cloak
59503,Terrastra's Legguards,Pants
86332,Terror in the Mists,Trinket
28778,Terror Pit Girdle,Belt
46288,Terrorblade Breastplate,Chest
46289,Terrorblade Gauntlets,Gloves
46290,Terrorblade Helmet,Helm
46291,Terrorblade Legplates,Pants
46292,Terrorblade Pauldrons,Shoulders
95185,Terrorful Weave,Belt
30730,Terrorweave Tunic,Chest
34343,Thalassian Ranger Gauntlets,Gloves
29994,Thalassian Wildercloak,Cloak
39395,Thane's Tainted Greathelm,Helm
48885,Thassarian's Battleplate ,Chest
48474,Thassarian's Battleplate of Conquest,Chest
48481,Thassarian's Battleplate of Triumph,Chest
48895,Thassarian's Chestguard,Chest
48531,Thassarian's Chestguard of Conquest,Chest
48538,Thassarian's Chestguard of Triumph,Chest
48896,Thassarian's Faceguard ,Helm
48529,Thassarian's Faceguard of Conquest,Helm
48540,Thassarian's Faceguard of Triumph,Helm
48886,Thassarian's Gauntlets ,Gloves
48480,Thassarian's Gauntlets of Conquest,Gloves
48482,Thassarian's Gauntlets of Triumph,Gloves
48897,Thassarian's Handguards ,Gloves
48537,Thassarian's Handguards of Conquest,Gloves
48539,Thassarian's Handguards of Triumph,Gloves
48887,Thassarian's Helmet ,Helm
48472,Thassarian's Helmet of Conquest,Helm
48483,Thassarian's Helmet of Triumph,Helm
48898,Thassarian's Legguards ,Pants
48533,Thassarian's Legguards of Conquest,Pants
48541,Thassarian's Legguards of Triumph,Pants
48888,Thassarian's Legplates ,Pants
48476,Thassarian's Legplates of Conquest,Pants
48484,Thassarian's Legplates of Triumph,Pants
48899,Thassarian's Pauldrons,Shoulders
48535,Thassarian's Pauldrons of Conquest,Shoulders
48542,Thassarian's Pauldrons of Triumph,Shoulders
48889,Thassarian's Shoulderplates ,Shoulders
48478,Thassarian's Shoulderplates of Conquest,Shoulders
48485,Thassarian's Shoulderplates of Triumph,Shoulders
50807,Thaumaturge's Crackling Cowl,Helm
34837,The 2 Ring,Ring
45859,The 5 Ring,Ring
19594,The All-Seeing Eye of Zuldazar,Neck
31342,The Ancient Scepter of Sue-Min,Weapon
47116,The Arbiter's Muse,Neck
19337,The Black Book,Trinket
47216,The Black Heart,Trinket
34891,The Blade of Harbingers,Weapon
29348,The Bladefist,Weapon
44094,The Blessed Hammer of Grace,Weapon
45877,The Boreal Guard,OffHand
95050,The Brassiest Knuckle,Ring
32254,The Brutalizer,Weapon
23558,The Burrower's Shell,Trinket
22808,The Castigator,Weapon
47218,The Confessor's Binding,Belt
30007,The Darkener's Grasp,Neck
28767,The Decapitator,Weapon
77948,The Dreamer,OffHand
43613,The Dusk Blade,Weapon
40685,The Egg of Mortal Essence,Trinket
22988,The End of Dreams,Weapon
47105,The Executioner's Malice,Neck
47297,The Executioner's Vice,Neck
18646,The Eye of Divinity,Trinket
19856,The Eye of Hakkar,Neck
23039,The Eye of Nerub,Weapon
18665,The Eye of Shadow,Trinket
23043,The Face of Death,OffHand
48703,The Facebreaker,Weapon
51010,The Facelifter,Weapon
32082,The Fel Barrier,OffHand
37667,The Fleshshaper,Weapon
54803,The Frost Lord's Battle Shroud,Cloak
35495,The Frost Lord's War Cloak,Cloak
31398,The Frozen Eye,Ring
45507,The General's Heart,Trinket
41592,The Gladiator's Resolution,Cloak
88149,The Gloaming Blade,Weapon
1204,The Green Tower,OffHand
47816,The Grinder,Weapon
31322,The Hammer of Destiny,Weapon
40239,The Hand of Nerub,Weapon
77157,The Hands of Gilly,Gloves
69622,The Hexxer's Mask,Helm
49128,The Horseman's Baleful Blade,Weapon
38175,The Horseman's Blade,Weapon
33808,The Horseman's Helm,Helm
49126,The Horseman's Horrific Helm,Helm
71326,The Horseman's Horrific Helmet,Helm
87569,The Horseman's Horrific Hood,Helm
88169,The Horseman's Ring,Ring
49123,The Horseman's Seal,Ring
71328,The Horseman's Signet,Ring
33958,The Horseman's Signet Ring,Ring
71325,The Horseman's Sinister Saber,Weapon
87570,The Horseman's Sinister Slicer,Weapon
68927,The Hungerer,Trinket
23577,The Hungering Cold,Weapon
19321,The Immovable Object,OffHand
40244,The Impossible Dream,Weapon
39758,The Jawbone,Weapon
49994,The Lady's Brittle Bracers,Bracers
50306,The Lady's Promise,Ring
45112,The Leviathan's Coil,Ring
45479,The Lifebinder,Weapon
28785,The Lightning Capacitor,Trinket
14557,The Lion Horn of Stormwind,Trinket
47808,The Lion's Maw,Weapon
19324,The Lobotomizer,Weapon
32237,The Maelstrom's Fury,Weapon
45449,The Masticator,Weapon
34952,The Mutilator,OffHand
31399,The Natural Ward,Ring
29988,The Nexus Key,Weapon
31331,The Night Blade,Weapon
31333,The Night Watchman,Helm
22818,The Plague Bearer,OffHand
28431,The Planar Edge,Weapon
23046,The Restrained Essence of Sapphiron,Trinket
93850,The Sanctified Hammer of Grace,Weapon
33297,The Savage's Choker,Neck
69564,The Savager's Mask,Helm
33054,The Seal of Danzalar,Ring
32279,The Seeker's Wristguards,Bracers
32483,The Skull of Gul'dan,Trinket
39276,The Skull of Ruin,OffHand
77947,The Sleeper,Weapon
23021,The Soul Harvester's Bindings,Bracers
39424,The Soulblade,Weapon
48712,The Spinebreaker,Weapon
39468,The Stray,Weapon
29362,The Sun Eater,Weapon
30015,The Sun King's Talisman,Neck
40396,The Turning Tide,Weapon
68163,The Twilight Blade,Weapon
30874,The Unbreakable Will,Weapon
19323,The Unstoppable Force,Weapon
19334,The Untamed Blade,Weapon
47566,The Warlord's Depravity,Neck
32517,The Wavemender's Mantle,Shoulders
22942,The Widow's Embrace,Weapon
71367,Theck's Emberseal,Ring
69636,Thekal's Claws,Weapon
19896,Thekal's Grasp,Weapon
59320,Themios the Darkbringer,Weapon
59519,Theralion's Mirror,Trinket
90017,Theramore Arcanist's Hat,Helm
95197,Therapsid Scale Gloves,Gloves
19380,Therazane's Link,Belt
19315,Therazane's Touch,OffHand
29514,Thick Netherscale Breastplate,Chest
22196,Thick Obsidian Breastplate,Chest
21675,Thick Qirajihide Belt,Belt
21467,Thick Silithid Chestguard,Chest
102304,Thok's Acid-Grooved Tooth,Trinket
102305,Thok's Tail Tip,Trinket
71042,Thoracic Flame Kilt,Pants
34334,Thori'dal, the Stars' Fury,Weapon
72846,Thornwood Staff,Weapon
87573,Thousand-Year Pickled Egg,Trinket
48851,Thrall's Chestguard ,Chest
48366,Thrall's Chestguard of Conquest,Chest
48356,Thrall's Chestguard of Triumph,Chest
48852,Thrall's Faceguard ,Helm
48368,Thrall's Faceguard of Conquest,Helm
48358,Thrall's Faceguard of Triumph,Helm
48841,Thrall's Gloves ,Gloves
48337,Thrall's Gloves of Conquest,Gloves
48327,Thrall's Gloves of Triumph,Gloves
72886,Thrall's Gratitude,Ring
48853,Thrall's Grips ,Gloves
48367,Thrall's Grips of Conquest,Gloves
48357,Thrall's Grips of Triumph,Gloves
48829,Thrall's Handguards ,Gloves
48296,Thrall's Handguards of Conquest,Gloves
48301,Thrall's Handguards of Triumph,Gloves
48842,Thrall's Hauberk ,Chest
48336,Thrall's Hauberk of Conquest,Chest
48326,Thrall's Hauberk of Triumph,Chest
48830,Thrall's Headpiece ,Helm
48297,Thrall's Headpiece of Conquest,Helm
48302,Thrall's Headpiece of Triumph,Helm
48843,Thrall's Helm ,Helm
48338,Thrall's Helm of Conquest,Helm
48328,Thrall's Helm of Triumph,Helm
48844,Thrall's Kilt ,Pants
48339,Thrall's Kilt of Conquest,Pants
48329,Thrall's Kilt of Triumph,Pants
48831,Thrall's Legguards ,Pants
48298,Thrall's Legguards of Conquest,Pants
48303,Thrall's Legguards of Triumph,Pants
48854,Thrall's Shoulderguards ,Shoulders
48370,Thrall's Shoulderguards of Conquest,Shoulders
48360,Thrall's Shoulderguards of Triumph,Shoulders
48845,Thrall's Shoulderpads ,Shoulders
48340,Thrall's Shoulderpads of Conquest,Shoulders
48330,Thrall's Shoulderpads of Triumph,Shoulders
48832,Thrall's Spaulders ,Shoulders
48299,Thrall's Spaulders of Conquest,Shoulders
48304,Thrall's Spaulders of Triumph,Shoulders
48833,Thrall's Tunic ,Chest
48295,Thrall's Tunic of Conquest,Chest
48300,Thrall's Tunic of Triumph,Chest
48855,Thrall's War-Kilt ,Pants
48369,Thrall's War-Kilt of Conquest,Pants
48359,Thrall's War-Kilt of Triumph,Pants
103892,Thranok's Shattering Helm,Helm
77089,Threadlinked Chain,Neck
51024,Thrice Fanged Signet,Ring
51386,Throatrender Handguards,Gloves
40186,Thrusting Bands,Bracers
28440,Thunder,Weapon
98250,Thunder Bastion Breastplate,Chest
98248,Thunder Bastion Drape,Cloak
98252,Thunder Bastion Gauntlets,Gloves
98256,Thunder Bastion Girdle,Belt
98253,Thunder Bastion Helm,Helm
98254,Thunder Bastion Legplates,Pants
98249,Thunder Bastion Neck,Neck
98255,Thunder Bastion Pauldrons,Shoulders
98251,Thunder Bastion Sabatons,Boots
98258,Thunder Bastion Seal,Ring
98257,Thunder Bastion Vambraces,Bracers
95524,Thunder Caressed Waistguard,Belt
63491,Thunder Wall Belt,Belt
63501,Thunder Wall Greaves,Pants
97203,Thunder-Chaser Cloak,Cloak
95119,Thunderbreaker Legplates,Pants
19019,Thunderfury, Blessed Blade of the Windseeker,Weapon
34446,Thunderheart Bands,Bracers
34554,Thunderheart Belt,Belt
34571,Thunderheart Boots,Boots
34445,Thunderheart Bracers,Bracers
34555,Thunderheart Cord,Belt
31039,Thunderheart Cover,Helm
34572,Thunderheart Footwraps,Boots
31034,Thunderheart Gauntlets,Gloves
31032,Thunderheart Gloves,Gloves
31035,Thunderheart Handguards,Gloves
31040,Thunderheart Headguard,Helm
31037,Thunderheart Helmet,Helm
31044,Thunderheart Leggings,Pants
31045,Thunderheart Legguards,Pants
31046,Thunderheart Pants,Pants
31048,Thunderheart Pauldrons,Shoulders
31049,Thunderheart Shoulderpads,Shoulders
31047,Thunderheart Spaulders,Shoulders
34573,Thunderheart Treads,Boots
34556,Thunderheart Waistguard,Belt
34444,Thunderheart Wristguards,Bracers
71997,Thundering Deathscale Wristguards,Bracers
28775,Thundering Greathelm,Helm
40064,Thunderstorm Amulet,Neck
17223,Thunderstrike,Weapon
77190,Ti'tahk, the Steps of Time,Weapon
97126,Tia-Tia, the Scything Star,Weapon
21348,Tiara of the Oracle,Helm
102311,Ticking Ebon Detonator,Trinket
94976,Tidal Force Treads,Boots
32245,Tide-Stomper's Greaves,Boots
98180,Tidesplitter Bindings,Bracers
98174,Tidesplitter Boots,Boots
98177,Tidesplitter Britches,Pants
98175,Tidesplitter Gloves,Gloves
98176,Tidesplitter Hood,Helm
98173,Tidesplitter Jerkin,Chest
98178,Tidesplitter Shoulders,Shoulders
98179,Tidesplitter Waistband,Belt
88882,Tiger-Striped Wristguards,Bracers
98148,Tigerfang Wrap,Cloak
51555,Tightening Waistband,Belt
86148,Tihan, Scepter of the Sleeping Emperor,Weapon
34470,Timbal's Focusing Crystal,Trinket
72817,Time Altered Legguards,Pants
76212,Time Lord's Gloves,Gloves
76213,Time Lord's Hood,Helm
76214,Time Lord's Leggings,Pants
76216,Time Lord's Mantle,Shoulders
72872,Time Strand Gauntlets,Gloves
72802,Time Traveler's Leggings,Pants
72824,Time Twisted Tunic,Chest
72875,Time Twister's Gauntlets,Gloves
103678,Time-Lost Artifact,Trinket
95024,Time-Lost Greaves,Pants
29181,Timelapse Shard,Trinket
77227,Timepiece of the Bronze Flight,OffHand
72823,Timeway Headgear,Helm
39231,Timeworn Silken Band,Ring
50351,Tiny Abomination in a Jar,Trinket
34029,Tiny Voodoo Mask,Trinket
77950,Tiriosh, Nightmare of Ages,OffHand
40428,Titan's Outlook,Helm
45110,Titanguard,Weapon
71993,Titanguard Wristplates,Bracers
22385,Titanic Leggings,Pants
42646,Titanium Earthguard Chain,Neck
42643,Titanium Earthguard Ring,Ring
43582,Titanium Frostguard Ring,Ring
42642,Titanium Impact Band,Ring
42645,Titanium Impact Choker,Neck
49853,Titanium Links of Lore,Belt
47589,Titanium Razorplate,Chest
42647,Titanium Spellshock Necklace,Neck
42644,Titanium Spellshock Ring,Ring
47572,Titanium Spikeguards,Bracers
45496,Titanskin Cloak,Cloak
